,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4
901,2023-03-31 10:57:34.156525,"(-256.0, 320.0, 34.0)","(-222.0, 876.0, 1310.0)","(-177.0, -250.0, 107.0)","(-294.0, -374.0, -141.0)"
902,2023-03-31 10:57:34.174629,"(-223.0, 396.0, 69.0)","(-209.0, 933.0, 1347.0)","(-204.0, -282.0, 115.0)","(-352.0, -406.0, -144.0)"
903,2023-03-31 10:57:34.193518,"(-209.0, 367.0, 93.0)","(-186.0, 926.0, 1388.0)","(-167.0, -243.0, 149.0)","(-255.0, -392.0, -123.0)"
904,2023-03-31 10:57:34.212771,"(-233.0, 425.0, 44.0)","(-191.0, 941.0, 1366.0)","(-142.0, -270.0, 153.0)","(-251.0, -416.0, -87.0)"
905,2023-03-31 10:57:34.231916,"(-162.0, 376.0, 50.0)","(-135.0, 1002.0, 1351.0)","(-113.0, -267.0, 175.0)","(-235.0, -450.0, -111.0)"
906,2023-03-31 10:57:34.250479,"(-161.0, 377.0, -19.0)","(-131.0, 983.0, 1333.0)","(-102.0, -246.0, 180.0)","(-242.0, -446.0, -132.0)"
907,2023-03-31 10:57:34.250620,"(-155.0, 452.0, 5.0)","(-118.0, 1014.0, 1327.0)","(-90.0, -304.0, 195.0)","(-214.0, -481.0, -95.0)"
908,2023-03-31 10:57:34.269591,"(-196.0, 416.0, 19.0)","(-59.0, 1059.0, 1339.0)","(-95.0, -260.0, 238.0)","(-205.0, -466.0, -48.0)"
909,2023-03-31 10:57:34.286973,"(-209.0, 460.0, 11.0)","(-130.0, 1067.0, 1344.0)","(-126.0, -257.0, 187.0)","(-176.0, -476.0, -76.0)"
910,2023-03-31 10:57:34.303753,"(-188.0, 454.0, -21.0)","(-187.0, 1073.0, 1410.0)","(-82.0, -231.0, 233.0)","(-250.0, -460.0, -16.0)"
911,2023-03-31 10:57:34.320441,"(-224.0, 458.0, -18.0)","(-167.0, 1102.0, 1357.0)","(-111.0, -201.0, 227.0)","(-198.0, -409.0, -80.0)"
912,2023-03-31 10:57:34.337210,"(-233.0, 463.0, -31.0)","(-160.0, 1113.0, 1335.0)","(-129.0, -248.0, 206.0)","(-207.0, -522.0, -40.0)"
913,2023-03-31 10:57:34.351478,"(-206.0, 448.0, -41.0)","(-66.0, 1133.0, 1391.0)","(-114.0, -176.0, 242.0)","(-221.0, -490.0, -36.0)"
914,2023-03-31 10:57:34.365626,"(-209.0, 434.0, -29.0)","(-69.0, 1131.0, 1333.0)","(-127.0, -197.0, 207.0)","(-177.0, -491.0, -50.0)"
915,2023-03-31 10:57:34.381813,"(-207.0, 474.0, -56.0)","(-119.0, 1166.0, 1296.0)","(-132.0, -225.0, 248.0)","(-222.0, -477.0, 13.0)"
916,2023-03-31 10:57:34.399819,"(-242.0, 475.0, -57.0)","(-136.0, 1141.0, 1315.0)","(-115.0, -192.0, 231.0)","(-203.0, -449.0, -30.0)"
917,2023-03-31 10:57:34.418690,"(-246.0, 455.0, -88.0)","(-129.0, 1185.0, 1358.0)","(-170.0, -183.0, 225.0)","(-218.0, -459.0, -10.0)"
918,2023-03-31 10:57:34.438061,"(-224.0, 473.0, -44.0)","(-158.0, 1187.0, 1325.0)","(-113.0, -146.0, 246.0)","(-258.0, -471.0, 45.0)"
919,2023-03-31 10:57:34.457903,"(-274.0, 463.0, -45.0)","(-183.0, 1206.0, 1315.0)","(-160.0, -135.0, 230.0)","(-282.0, -460.0, 35.0)"
920,2023-03-31 10:57:34.457974,"(-243.0, 450.0, -60.0)","(-183.0, 1197.0, 1352.0)","(-184.0, -138.0, 250.0)","(-268.0, -468.0, 25.0)"
921,2023-03-31 10:57:34.472263,"(-309.0, 467.0, -67.0)","(-199.0, 1204.0, 1343.0)","(-195.0, -112.0, 238.0)","(-302.0, -469.0, -14.0)"
922,2023-03-31 10:57:34.502698,"(-304.0, 459.0, -77.0)","(-194.0, 1217.0, 1375.0)","(-269.0, -131.0, 233.0)","(-261.0, -447.0, 15.0)"
923,2023-03-31 10:57:34.518917,"(-326.0, 436.0, -94.0)","(-209.0, 1242.0, 1405.0)","(-232.0, -139.0, 229.0)","(-319.0, -414.0, 52.0)"
924,2023-03-31 10:57:34.519006,"(-344.0, 419.0, -83.0)","(-278.0, 1206.0, 1401.0)","(-210.0, -93.0, 241.0)","(-341.0, -370.0, 29.0)"
925,2023-03-31 10:57:34.535463,"(-314.0, 431.0, -81.0)","(-295.0, 1212.0, 1389.0)","(-269.0, -127.0, 204.0)","(-354.0, -403.0, 23.0)"
926,2023-03-31 10:57:34.552094,"(-353.0, 430.0, -93.0)","(-333.0, 1175.0, 1383.0)","(-304.0, -100.0, 230.0)","(-380.0, -398.0, 17.0)"
927,2023-03-31 10:57:34.568890,"(-404.0, 444.0, -74.0)","(-351.0, 1229.0, 1366.0)","(-265.0, -98.0, 229.0)","(-394.0, -440.0, 14.0)"
928,2023-03-31 10:57:34.585705,"(-424.0, 412.0, -74.0)","(-299.0, 1230.0, 1380.0)","(-295.0, -78.0, 226.0)","(-361.0, -393.0, 15.0)"
929,2023-03-31 10:57:34.603796,"(-367.0, 367.0, -87.0)","(-327.0, 1177.0, 1395.0)","(-330.0, -112.0, 211.0)","(-414.0, -408.0, 7.0)"
930,2023-03-31 10:57:34.622819,"(-411.0, 376.0, -117.0)","(-366.0, 1217.0, 1360.0)","(-355.0, -102.0, 209.0)","(-446.0, -347.0, 15.0)"
931,2023-03-31 10:57:34.642176,"(-408.0, 363.0, -93.0)","(-397.0, 1185.0, 1378.0)","(-327.0, -59.0, 203.0)","(-432.0, -312.0, 57.0)"
932,2023-03-31 10:57:34.661984,"(-437.0, 293.0, -91.0)","(-417.0, 1179.0, 1346.0)","(-343.0, -49.0, 163.0)","(-483.0, -325.0, 4.0)"
933,2023-03-31 10:57:34.681563,"(-407.0, 376.0, -81.0)","(-472.0, 1172.0, 1270.0)","(-353.0, -43.0, 176.0)","(-482.0, -322.0, 55.0)"
934,2023-03-31 10:57:34.681710,"(-430.0, 307.0, -126.0)","(-398.0, 1163.0, 1312.0)","(-381.0, 26.0, 169.0)","(-479.0, -249.0, 43.0)"
935,2023-03-31 10:57:34.700991,"(-459.0, 289.0, -85.0)","(-424.0, 1200.0, 1368.0)","(-362.0, 25.0, 189.0)","(-470.0, -275.0, 26.0)"
936,2023-03-31 10:57:34.720279,"(-456.0, 299.0, -120.0)","(-409.0, 1189.0, 1408.0)","(-369.0, 1.0, 157.0)","(-469.0, -272.0, 50.0)"
937,2023-03-31 10:57:34.739513,"(-465.0, 300.0, -99.0)","(-407.0, 1192.0, 1411.0)","(-318.0, 34.0, 158.0)","(-457.0, -231.0, 66.0)"
938,2023-03-31 10:57:34.758807,"(-456.0, 226.0, -117.0)","(-473.0, 1223.0, 1452.0)","(-336.0, 49.0, 193.0)","(-471.0, -224.0, 16.0)"
939,2023-03-31 10:57:34.758972,"(-402.0, 297.0, -143.0)","(-422.0, 1212.0, 1394.0)","(-296.0, 55.0, 180.0)","(-405.0, -268.0, 94.0)"
940,2023-03-31 10:57:34.773938,"(-412.0, 247.0, -147.0)","(-374.0, 1223.0, 1352.0)","(-368.0, 97.0, 194.0)","(-434.0, -232.0, 87.0)"
941,2023-03-31 10:57:34.792690,"(-401.0, 215.0, -167.0)","(-359.0, 1231.0, 1339.0)","(-282.0, 108.0, 165.0)","(-436.0, -237.0, 93.0)"
942,2023-03-31 10:57:34.812112,"(-442.0, 163.0, -201.0)","(-376.0, 1227.0, 1297.0)","(-357.0, 119.0, 154.0)","(-409.0, -176.0, 137.0)"
943,2023-03-31 10:57:34.831822,"(-391.0, 180.0, -164.0)","(-317.0, 1214.0, 1320.0)","(-300.0, 146.0, 158.0)","(-418.0, -199.0, 146.0)"
944,2023-03-31 10:57:34.851595,"(-370.0, 172.0, -218.0)","(-354.0, 1234.0, 1349.0)","(-258.0, 121.0, 189.0)","(-391.0, -141.0, 152.0)"
945,2023-03-31 10:57:34.871151,"(-335.0, 187.0, -221.0)","(-311.0, 1212.0, 1323.0)","(-206.0, 185.0, 163.0)","(-303.0, -130.0, 98.0)"
946,2023-03-31 10:57:34.871311,"(-300.0, 142.0, -239.0)","(-329.0, 1224.0, 1290.0)","(-143.0, 181.0, 111.0)","(-208.0, -93.0, 127.0)"
947,2023-03-31 10:57:34.891012,"(-240.0, 117.0, -228.0)","(-341.0, 1156.0, 1272.0)","(-162.0, 204.0, 132.0)","(-187.0, -41.0, 111.0)"
948,2023-03-31 10:57:34.910396,"(-227.0, 151.0, -223.0)","(-292.0, 1203.0, 1257.0)","(-108.0, 203.0, 132.0)","(-177.0, -70.0, 92.0)"
949,2023-03-31 10:57:34.929668,"(-150.0, 60.0, -228.0)","(-252.0, 1129.0, 1238.0)","(-100.0, 225.0, 105.0)","(-161.0, -57.0, 71.0)"
950,2023-03-31 10:57:34.949009,"(-100.0, 53.0, -195.0)","(-244.0, 1103.0, 1250.0)","(-104.0, 210.0, 94.0)","(-123.0, -37.0, 73.0)"
951,2023-03-31 10:57:34.949147,"(-105.0, -2.0, -200.0)","(-182.0, 1063.0, 1201.0)","(-78.0, 202.0, 77.0)","(-94.0, -33.0, 55.0)"
952,2023-03-31 10:57:34.968057,"(-119.0, 55.0, -149.0)","(-194.0, 1044.0, 1258.0)","(-38.0, 177.0, 63.0)","(-67.0, 5.0, 57.0)"
953,2023-03-31 10:57:34.987004,"(-100.0, 26.0, -149.0)","(-194.0, 987.0, 1199.0)","(-1.0, 165.0, 38.0)","(-52.0, 7.0, 1.0)"
954,2023-03-31 10:57:35.006441,"(-96.0, 37.0, -86.0)","(-202.0, 933.0, 1212.0)","(-3.0, 82.0, 28.0)","(-34.0, -29.0, 17.0)"
955,2023-03-31 10:57:35.025731,"(-57.0, 4.0, -110.0)","(-169.0, 890.0, 1205.0)","(10.0, 62.0, 12.0)","(-50.0, 3.0, -8.0)"
956,2023-03-31 10:57:35.045438,"(-64.0, 37.0, -52.0)","(-212.0, 838.0, 1224.0)","(-23.0, 113.0, 25.0)","(-29.0, -5.0, -72.0)"
957,2023-03-31 10:57:35.045598,"(-48.0, 34.0, -6.0)","(-226.0, 871.0, 1193.0)","(-37.0, 50.0, -22.0)","(-66.0, -22.0, -78.0)"
958,2023-03-31 10:57:35.065142,"(-61.0, 65.0, -50.0)","(-225.0, 820.0, 1207.0)","(55.0, -22.0, 19.0)","(-56.0, -45.0, -106.0)"
959,2023-03-31 10:57:35.084657,"(-71.0, 30.0, -2.0)","(-184.0, 804.0, 1212.0)","(-5.0, -48.0, -19.0)","(-80.0, -68.0, -142.0)"
960,2023-03-31 10:57:35.103136,"(-59.0, 79.0, 12.0)","(-129.0, 790.0, 1208.0)","(68.0, -69.0, -1.0)","(-61.0, -86.0, -121.0)"
961,2023-03-31 10:57:35.121432,"(-30.0, 83.0, 28.0)","(-159.0, 770.0, 1180.0)","(11.0, -43.0, -49.0)","(-30.0, -54.0, -115.0)"
962,2023-03-31 10:57:35.139960,"(-75.0, 74.0, 20.0)","(-125.0, 788.0, 1195.0)","(27.0, -85.0, 24.0)","(-87.0, -109.0, -148.0)"
963,2023-03-31 10:57:35.140095,"(-63.0, 134.0, 65.0)","(-154.0, 772.0, 1185.0)","(20.0, -120.0, 19.0)","(-40.0, -146.0, -121.0)"
964,2023-03-31 10:57:35.158337,"(-25.0, 137.0, 49.0)","(-144.0, 788.0, 1208.0)","(-1.0, -168.0, -4.0)","(-30.0, -163.0, -173.0)"
965,2023-03-31 10:57:35.176674,"(-51.0, 186.0, 50.0)","(-137.0, 783.0, 1228.0)","(26.0, -148.0, 31.0)","(-48.0, -227.0, -175.0)"
966,2023-03-31 10:57:35.194449,"(-35.0, 160.0, 30.0)","(-109.0, 784.0, 1213.0)","(-22.0, -179.0, 26.0)","(-52.0, -210.0, -163.0)"
967,2023-03-31 10:57:35.212545,"(-60.0, 187.0, 64.0)","(-101.0, 805.0, 1201.0)","(-8.0, -180.0, -6.0)","(-51.0, -220.0, -145.0)"
968,2023-03-31 10:57:35.230469,"(-30.0, 212.0, 65.0)","(-101.0, 823.0, 1214.0)","(-3.0, -187.0, 8.0)","(-66.0, -247.0, -150.0)"
969,2023-03-31 10:57:35.248979,"(-61.0, 202.0, 81.0)","(-102.0, 820.0, 1190.0)","(1.0, -170.0, 49.0)","(-40.0, -204.0, -123.0)"
970,2023-03-31 10:57:35.268576,"(-51.0, 214.0, 66.0)","(-109.0, 803.0, 1231.0)","(18.0, -177.0, 34.0)","(-73.0, -229.0, -111.0)"
971,2023-03-31 10:57:35.268699,"(-6.0, 217.0, 48.0)","(-105.0, 840.0, 1202.0)","(-10.0, -222.0, 21.0)","(-57.0, -214.0, -183.0)"
972,2023-03-31 10:57:35.288420,"(-24.0, 189.0, 48.0)","(-98.0, 794.0, 1219.0)","(-15.0, -229.0, 34.0)","(-55.0, -232.0, -165.0)"
973,2023-03-31 10:57:35.306906,"(-6.0, 238.0, 30.0)","(-101.0, 817.0, 1171.0)","(10.0, -235.0, 42.0)","(-47.0, -242.0, -199.0)"
974,2023-03-31 10:57:35.325111,"(-44.0, 194.0, 49.0)","(-45.0, 778.0, 1124.0)","(-6.0, -237.0, 41.0)","(-61.0, -243.0, -173.0)"
975,2023-03-31 10:57:35.342657,"(-35.0, 220.0, 38.0)","(-19.0, 792.0, 1134.0)","(-48.0, -231.0, 31.0)","(-77.0, -253.0, -171.0)"
976,2023-03-31 10:57:35.360327,"(-20.0, 233.0, 74.0)","(2.0, 837.0, 1145.0)","(35.0, -248.0, 23.0)","(-68.0, -279.0, -208.0)"
977,2023-03-31 10:57:35.377711,"(-70.0, 237.0, 39.0)","(-53.0, 769.0, 1131.0)","(-14.0, -219.0, 57.0)","(-76.0, -268.0, -164.0)"
978,2023-03-31 10:57:35.377834,"(-6.0, 263.0, 44.0)","(-54.0, 828.0, 1196.0)","(0.0, -221.0, 84.0)","(-113.0, -274.0, -193.0)"
979,2023-03-31 10:57:35.395244,"(-53.0, 251.0, 75.0)","(-66.0, 870.0, 1218.0)","(-9.0, -245.0, 63.0)","(-79.0, -293.0, -171.0)"
980,2023-03-31 10:57:35.413224,"(-21.0, 217.0, 41.0)","(-116.0, 848.0, 1271.0)","(4.0, -260.0, 60.0)","(-124.0, -312.0, -165.0)"
981,2023-03-31 10:57:35.431755,"(-61.0, 268.0, 47.0)","(-110.0, 849.0, 1217.0)","(-21.0, -289.0, 59.0)","(-115.0, -257.0, -129.0)"
982,2023-03-31 10:57:35.449924,"(-73.0, 256.0, 59.0)","(-86.0, 848.0, 1217.0)","(-30.0, -281.0, 47.0)","(-136.0, -305.0, -193.0)"
983,2023-03-31 10:57:35.465999,"(-93.0, 266.0, 88.0)","(-50.0, 790.0, 1241.0)","(-85.0, -283.0, 36.0)","(-121.0, -319.0, -171.0)"
984,2023-03-31 10:57:35.484204,"(-111.0, 294.0, 115.0)","(-138.0, 799.0, 1180.0)","(-115.0, -296.0, 75.0)","(-177.0, -323.0, -160.0)"
985,2023-03-31 10:57:35.503392,"(-156.0, 270.0, 64.0)","(-142.0, 794.0, 1218.0)","(-128.0, -248.0, 62.0)","(-187.0, -316.0, -209.0)"
986,2023-03-31 10:57:35.522553,"(-191.0, 308.0, 66.0)","(-149.0, 809.0, 1203.0)","(-63.0, -291.0, 45.0)","(-237.0, -325.0, -183.0)"
987,2023-03-31 10:57:35.522709,"(-220.0, 355.0, 87.0)","(-151.0, 815.0, 1240.0)","(-127.0, -298.0, 112.0)","(-240.0, -326.0, -172.0)"
988,2023-03-31 10:57:35.542005,"(-277.0, 346.0, 99.0)","(-184.0, 790.0, 1253.0)","(-197.0, -307.0, 52.0)","(-299.0, -335.0, -177.0)"
989,2023-03-31 10:57:35.561303,"(-324.0, 289.0, 119.0)","(-251.0, 836.0, 1250.0)","(-225.0, -305.0, 63.0)","(-322.0, -336.0, -160.0)"
990,2023-03-31 10:57:35.580586,"(-334.0, 278.0, 76.0)","(-277.0, 891.0, 1279.0)","(-315.0, -232.0, 94.0)","(-375.0, -261.0, -194.0)"
991,2023-03-31 10:57:35.599881,"(-385.0, 306.0, 47.0)","(-385.0, 895.0, 1293.0)","(-321.0, -208.0, 116.0)","(-400.0, -289.0, -169.0)"
992,2023-03-31 10:57:35.600011,"(-438.0, 272.0, 60.0)","(-385.0, 884.0, 1284.0)","(-325.0, -204.0, 86.0)","(-441.0, -302.0, -113.0)"
993,2023-03-31 10:57:35.619147,"(-372.0, 244.0, 39.0)","(-374.0, 973.0, 1289.0)","(-387.0, -190.0, 84.0)","(-463.0, -287.0, -121.0)"
994,2023-03-31 10:57:35.638682,"(-445.0, 270.0, 15.0)","(-494.0, 1002.0, 1288.0)","(-353.0, -130.0, 115.0)","(-463.0, -236.0, -138.0)"
995,2023-03-31 10:57:35.658441,"(-458.0, 206.0, 18.0)","(-432.0, 1017.0, 1305.0)","(-427.0, -157.0, 66.0)","(-518.0, -225.0, -65.0)"
996,2023-03-31 10:57:35.677856,"(-486.0, 211.0, -17.0)","(-513.0, 976.0, 1277.0)","(-393.0, -70.0, 111.0)","(-509.0, -196.0, -70.0)"
997,2023-03-31 10:57:35.697246,"(-486.0, 164.0, -22.0)","(-458.0, 1005.0, 1300.0)","(-404.0, -88.0, 69.0)","(-491.0, -187.0, -75.0)"
998,2023-03-31 10:57:35.697408,"(-500.0, 212.0, -52.0)","(-495.0, 1049.0, 1337.0)","(-379.0, -62.0, 120.0)","(-456.0, -160.0, -49.0)"
999,2023-03-31 10:57:35.716969,"(-502.0, 152.0, -61.0)","(-517.0, 1020.0, 1308.0)","(-373.0, -3.0, 127.0)","(-483.0, -114.0, -24.0)"
1000,2023-03-31 10:57:35.736318,"(-486.0, 167.0, -129.0)","(-513.0, 1080.0, 1315.0)","(-383.0, -7.0, 78.0)","(-440.0, -133.0, -14.0)"
1001,2023-03-31 10:57:35.755763,"(-470.0, 174.0, -119.0)","(-472.0, 1065.0, 1318.0)","(-350.0, -23.0, 139.0)","(-489.0, -113.0, -29.0)"
1002,2023-03-31 10:57:35.775353,"(-435.0, 125.0, -82.0)","(-534.0, 1028.0, 1352.0)","(-372.0, 94.0, 103.0)","(-473.0, -93.0, 38.0)"
1003,2023-03-31 10:57:35.775499,"(-419.0, 133.0, -83.0)","(-512.0, 1020.0, 1337.0)","(-371.0, 108.0, 62.0)","(-459.0, -102.0, 19.0)"
1004,2023-03-31 10:57:35.794652,"(-428.0, 117.0, -103.0)","(-502.0, 1051.0, 1330.0)","(-336.0, 143.0, 80.0)","(-429.0, -51.0, 47.0)"
1005,2023-03-31 10:57:35.814033,"(-414.0, 78.0, -115.0)","(-453.0, 1060.0, 1296.0)","(-305.0, 139.0, 100.0)","(-422.0, -100.0, 29.0)"
1006,2023-03-31 10:57:35.833388,"(-412.0, 76.0, -138.0)","(-423.0, 1106.0, 1282.0)","(-334.0, 156.0, 105.0)","(-440.0, -15.0, 93.0)"
1007,2023-03-31 10:57:35.852998,"(-373.0, 65.0, -178.0)","(-402.0, 1100.0, 1203.0)","(-301.0, 162.0, 89.0)","(-375.0, -23.0, 70.0)"
1008,2023-03-31 10:57:35.872780,"(-348.0, 84.0, -181.0)","(-394.0, 1091.0, 1209.0)","(-266.0, 131.0, 92.0)","(-364.0, -4.0, 52.0)"
1009,2023-03-31 10:57:35.872946,"(-325.0, 61.0, -196.0)","(-360.0, 1078.0, 1264.0)","(-205.0, 235.0, 97.0)","(-314.0, -32.0, 114.0)"
1010,2023-03-31 10:57:35.892774,"(-305.0, 66.0, -191.0)","(-393.0, 1099.0, 1309.0)","(-229.0, 182.0, 130.0)","(-316.0, -23.0, 76.0)"
1011,2023-03-31 10:57:35.912873,"(-258.0, 88.0, -196.0)","(-367.0, 1117.0, 1261.0)","(-204.0, 214.0, 88.0)","(-221.0, -26.0, 124.0)"
1012,2023-03-31 10:57:35.932161,"(-293.0, 79.0, -222.0)","(-323.0, 1103.0, 1267.0)","(-174.0, 229.0, 102.0)","(-235.0, -54.0, 75.0)"
1013,2023-03-31 10:57:35.951562,"(-232.0, 99.0, -232.0)","(-278.0, 1150.0, 1201.0)","(-113.0, 219.0, 123.0)","(-178.0, -71.0, 78.0)"
1014,2023-03-31 10:57:35.951687,"(-184.0, 77.0, -202.0)","(-241.0, 1178.0, 1170.0)","(-100.0, 161.0, 98.0)","(-208.0, -11.0, 104.0)"
1015,2023-03-31 10:57:35.966323,"(-117.0, 146.0, -200.0)","(-212.0, 1174.0, 1223.0)","(-67.0, 188.0, 98.0)","(-150.0, -79.0, 112.0)"
1016,2023-03-31 10:57:35.980753,"(-85.0, 127.0, -222.0)","(-185.0, 1096.0, 1212.0)","(-13.0, 178.0, 99.0)","(-114.0, -32.0, 105.0)"
1017,2023-03-31 10:57:35.999075,"(-74.0, 119.0, -176.0)","(-134.0, 1117.0, 1259.0)","(-24.0, 172.0, 129.0)","(-55.0, -40.0, 68.0)"
1018,2023-03-31 10:57:36.016656,"(-53.0, 172.0, -187.0)","(-118.0, 1085.0, 1268.0)","(56.0, 178.0, 92.0)","(-6.0, -74.0, 70.0)"
1019,2023-03-31 10:57:36.034752,"(-25.0, 188.0, -164.0)","(-108.0, 1054.0, 1343.0)","(74.0, 80.0, 134.0)","(-22.0, -100.0, 41.0)"
1020,2023-03-31 10:57:36.053184,"(22.0, 160.0, -164.0)","(-64.0, 1050.0, 1329.0)","(92.0, 108.0, 125.0)","(61.0, -157.0, 28.0)"
1021,2023-03-31 10:57:36.072771,"(27.0, 151.0, -119.0)","(-87.0, 1014.0, 1316.0)","(112.0, 32.0, 68.0)","(40.0, -136.0, 13.0)"
1022,2023-03-31 10:57:36.092126,"(90.0, 157.0, -113.0)","(-66.0, 1011.0, 1329.0)","(124.0, 31.0, 126.0)","(60.0, -135.0, 14.0)"
1023,2023-03-31 10:57:36.092310,"(64.0, 222.0, -83.0)","(-33.0, 967.0, 1318.0)","(105.0, -7.0, 73.0)","(7.0, -158.0, -44.0)"
1024,2023-03-31 10:57:36.112565,"(53.0, 229.0, -63.0)","(-73.0, 974.0, 1309.0)","(112.0, -43.0, 72.0)","(63.0, -188.0, -61.0)"
1025,2023-03-31 10:57:36.130892,"(49.0, 242.0, -54.0)","(-48.0, 951.0, 1356.0)","(117.0, -69.0, 87.0)","(25.0, -230.0, -37.0)"
1026,2023-03-31 10:57:36.149129,"(51.0, 261.0, -60.0)","(-81.0, 938.0, 1379.0)","(76.0, -78.0, 80.0)","(29.0, -268.0, -86.0)"
1027,2023-03-31 10:57:36.167279,"(37.0, 272.0, -26.0)","(-75.0, 948.0, 1373.0)","(103.0, -107.0, 123.0)","(-13.0, -258.0, -54.0)"
1028,2023-03-31 10:57:36.187261,"(46.0, 268.0, -43.0)","(-92.0, 988.0, 1377.0)","(98.0, -121.0, 96.0)","(29.0, -267.0, -50.0)"
1029,2023-03-31 10:57:36.187407,"(59.0, 275.0, -29.0)","(-59.0, 944.0, 1361.0)","(67.0, -133.0, 94.0)","(16.0, -302.0, -49.0)"
1030,2023-03-31 10:57:36.207885,"(-25.0, 286.0, -31.0)","(-65.0, 986.0, 1341.0)","(107.0, -155.0, 164.0)","(53.0, -324.0, -92.0)"
1031,2023-03-31 10:57:36.226796,"(17.0, 282.0, -37.0)","(-88.0, 1049.0, 1388.0)","(82.0, -124.0, 133.0)","(14.0, -286.0, -87.0)"
1032,2023-03-31 10:57:36.245141,"(27.0, 291.0, -40.0)","(-84.0, 1048.0, 1371.0)","(74.0, -142.0, 159.0)","(-12.0, -308.0, -60.0)"
1033,2023-03-31 10:57:36.264169,"(2.0, 319.0, -43.0)","(-116.0, 1076.0, 1339.0)","(72.0, -122.0, 161.0)","(10.0, -375.0, -47.0)"
1034,2023-03-31 10:57:36.283891,"(27.0, 333.0, -71.0)","(-55.0, 1077.0, 1306.0)","(85.0, -85.0, 137.0)","(-37.0, -277.0, -31.0)"
1035,2023-03-31 10:57:36.284041,"(10.0, 311.0, -68.0)","(-63.0, 1045.0, 1261.0)","(82.0, -64.0, 152.0)","(15.0, -299.0, -49.0)"
1036,2023-03-31 10:57:36.303783,"(11.0, 291.0, -139.0)","(-24.0, 1117.0, 1286.0)","(114.0, -68.0, 180.0)","(-4.0, -299.0, -39.0)"
1037,2023-03-31 10:57:36.321561,"(37.0, 287.0, -92.0)","(-51.0, 1072.0, 1234.0)","(83.0, -78.0, 134.0)","(15.0, -307.0, -19.0)"
1038,2023-03-31 10:57:36.340065,"(39.0, 280.0, -74.0)","(-110.0, 1079.0, 1255.0)","(114.0, -84.0, 164.0)","(17.0, -297.0, 14.0)"
1039,2023-03-31 10:57:36.360353,"(51.0, 297.0, -106.0)","(-63.0, 1074.0, 1209.0)","(82.0, -42.0, 131.0)","(51.0, -267.0, 2.0)"
1040,2023-03-31 10:57:36.380362,"(19.0, 266.0, -113.0)","(-41.0, 1034.0, 1170.0)","(124.0, 13.0, 150.0)","(7.0, -283.0, -22.0)"
1041,2023-03-31 10:57:36.380485,"(48.0, 245.0, -122.0)","(-54.0, 1048.0, 1156.0)","(104.0, 5.0, 108.0)","(26.0, -280.0, 26.0)"
1042,2023-03-31 10:57:36.399140,"(28.0, 194.0, -110.0)","(-48.0, 1041.0, 1181.0)","(120.0, -1.0, 106.0)","(27.0, -179.0, 0.0)"
1043,2023-03-31 10:57:36.417249,"(14.0, 226.0, -111.0)","(-56.0, 1017.0, 1126.0)","(114.0, -34.0, 137.0)","(47.0, -160.0, -65.0)"
1044,2023-03-31 10:57:36.435765,"(47.0, 135.0, -71.0)","(-28.0, 1015.0, 1133.0)","(136.0, -4.0, 56.0)","(8.0, -126.0, -47.0)"
1045,2023-03-31 10:57:36.454172,"(-17.0, 128.0, -64.0)","(-50.0, 986.0, 1106.0)","(86.0, 16.0, 40.0)","(48.0, -133.0, -36.0)"
1046,2023-03-31 10:57:36.472148,"(3.0, 137.0, -83.0)","(-26.0, 929.0, 1079.0)","(150.0, 35.0, 28.0)","(-5.0, -79.0, -64.0)"
1047,2023-03-31 10:57:36.490620,"(-8.0, 67.0, -73.0)","(-67.0, 923.0, 1081.0)","(76.0, -10.0, 40.0)","(25.0, -85.0, -65.0)"
1048,2023-03-31 10:57:36.490781,"(-10.0, 68.0, -58.0)","(-74.0, 862.0, 1060.0)","(53.0, 5.0, 18.0)","(-17.0, -93.0, -58.0)"
1049,2023-03-31 10:57:36.510198,"(-15.0, 16.0, -39.0)","(-122.0, 913.0, 1077.0)","(112.0, -13.0, -14.0)","(-59.0, -53.0, -74.0)"
1050,2023-03-31 10:57:36.530597,"(7.0, 68.0, 0.0)","(-75.0, 847.0, 1039.0)","(-10.0, -32.0, -18.0)","(-73.0, -46.0, -110.0)"
1051,2023-03-31 10:57:36.549432,"(-47.0, 27.0, -39.0)","(-78.0, 832.0, 1019.0)","(-10.0, -56.0, -67.0)","(-78.0, -16.0, -92.0)"
1052,2023-03-31 10:57:36.567550,"(-51.0, 48.0, 10.0)","(-134.0, 755.0, 1063.0)","(-28.0, -54.0, -34.0)","(-72.0, -37.0, -121.0)"
1053,2023-03-31 10:57:36.585056,"(-71.0, 49.0, 5.0)","(-101.0, 726.0, 1049.0)","(9.0, -90.0, -45.0)","(-126.0, -43.0, -135.0)"
1054,2023-03-31 10:57:36.585160,"(-75.0, 69.0, 23.0)","(-87.0, 723.0, 1008.0)","(-73.0, -118.0, -28.0)","(-134.0, -26.0, -178.0)"
1055,2023-03-31 10:57:36.602882,"(-97.0, 43.0, 80.0)","(-146.0, 686.0, 1056.0)","(-88.0, -137.0, -60.0)","(-149.0, -132.0, -164.0)"
1056,2023-03-31 10:57:36.620268,"(-145.0, 105.0, 51.0)","(-156.0, 714.0, 1035.0)","(-139.0, -119.0, -32.0)","(-219.0, -91.0, -208.0)"
